      frame            row_id        type  landmark_index         x         y             z
3032     27       27-face-317        face             317  0.464182  0.449876 -4.194135e-02
3033     27       27-face-318        face             318  0.489606  0.450748 -3.395245e-02
3034     27       27-face-319        face             319  0.492503  0.452745 -3.723238e-02
3035     27       27-face-320        face             320  0.495667  0.455619 -4.073297e-02
3036     27       27-face-321        face             321  0.498609  0.459215 -3.942948e-02
3037     27       27-face-322        face             322  0.508209  0.430748 -3.460663e-02
3038     27       27-face-323        face             323  0.626221  0.390072  1.208502e-01
3039     27       27-face-324        face             324  0.498876  0.451865 -2.803868e-02
3040     27       27-face-325        face             325  0.501622  0.453020 -3.030172e-02
3041     27       27-face-326        face             326  0.456907  0.409507 -4.478053e-02
3042     27       27-face-327        face             327  0.482536  0.407375 -3.162274e-02
3043     27       27-face-328        face             328  0.458631  0.407147 -4.367417e-02
3044     27       27-face-329        face             329  0.499485  0.366868 -1.220971e-02
3045     27       27-face-330        face             330  0.525247  0.373282 -1.249703e-02
3046     27       27-face-331        face             331  0.489334  0.393106 -3.679127e-02
3047     27       27-face-332        face             332  0.546124  0.244615  3.606979e-02
3048     27       27-face-333        face             333  0.535344  0.260929  1.386964e-02
3049     27       27-face-334        face             334  0.527432  0.282477 -4.941904e-03
3050     27       27-face-335        face             335  0.510021  0.472108 -3.246002e-02
3051     27       27-face-336        face             336  0.459829  0.290963 -1.554779e-02
3052     27       27-face-337        face             337  0.458923  0.260076 -1.619460e-03
3053     27       27-face-338        face             338  0.462271  0.233024  1.274191e-02
3054     27       27-face-339        face             339  0.543925  0.338686  7.639030e-03
3055     27       27-face-340        face             340  0.582432  0.348302  2.206728e-02
3056     27       27-face-341        face             341  0.479557  0.336950  1.068530e-02
3057     27       27-face-342        face             342  0.562153  0.317514  1.409874e-02
3058     27       27-face-343        face             343  0.468895  0.353370 -1.590351e-02
3059     27       27-face-344        face             344  0.471178  0.387291 -6.058495e-02
3060     27       27-face-345        face             345  0.600284  0.356017  3.321162e-02
3061     27       27-face-346        face             346  0.572495  0.356377  8.591034e-03
3062     27       27-face-347        face             347  0.552464  0.361078 -2.348642e-03
3063     27       27-face-348        face             348  0.522446  0.360808 -4.390413e-03
3064     27       27-face-349        face             349  0.500142  0.357126 -3.638654e-03
3065     27       27-face-350        face             350  0.482641  0.352351 -3.853983e-03
3066     27       27-face-351        face             351  0.442812  0.338330 -2.427221e-02
3067     27       27-face-352        face             352  0.601691  0.381039  2.465904e-02
3068     27       27-face-353        face             353  0.573750  0.316202  1.962170e-02
3069     27       27-face-354        face             354  0.439799  0.401463 -7.240198e-02
3070     27       27-face-355        face             355  0.480785  0.371242 -2.166015e-02
3071     27       27-face-356        face             356  0.619432  0.335509  1.206636e-01
3072     27       27-face-357        face             357  0.469037  0.346382 -2.893229e-03
3073     27       27-face-358        face             358  0.492463  0.394758 -2.244591e-02
3074     27       27-face-359        face             359  0.555625  0.327048  1.838552e-02
3075     27       27-face-360        face             360  0.472560  0.380631 -5.400128e-02
3076     27       27-face-361        face             361  0.624441  0.419250  1.091816e-01
3077     27       27-face-362        face             362  0.478429  0.332928  1.500099e-02
3078     27       27-face-363        face             363  0.456550  0.373552 -6.524333e-02
3079     27       27-face-364        face             364  0.582760  0.476169  1.707410e-02
3080     27       27-face-365        face             365  0.586726  0.490904  3.757615e-02
3081     27       27-face-366        face             366  0.618999  0.385311  7.288843e-02
3082     27       27-face-367        face             367  0.600640  0.459648  3.511989e-02
3083     27       27-face-368        face             368  0.598197  0.310309  6.675382e-02
3084     27       27-face-369        face             369  0.522635  0.515509 -2.686617e-02
3085     27       27-face-370        face             370  0.440317  0.405273 -5.399209e-02
3086     27       27-face-371        face             371  0.496277  0.379788 -1.973666e-02
3087     27       27-face-372        face             372  0.594792  0.334834  4.314183e-02
3088     27       27-face-373        face             373  0.529462  0.334453  5.681981e-03
3089     27       27-face-374        face             374  0.517076  0.335831  3.889411e-03
3090     27       27-face-375        face             375  0.507963  0.456324 -2.939230e-02
3091     27       27-face-376        face             376  0.602731  0.405583  2.496778e-02
3092     27       27-face-377        face             377  0.497192  0.532647 -2.297893e-02
3093     27       27-face-378        face             378  0.544306  0.516963  1.731539e-03
3094     27       27-face-379        face             379  0.564197  0.506553  1.734568e-02
3095     27       27-face-380        face             380  0.504362  0.335654  5.563857e-03
3096     27       27-face-381        face             381  0.491991  0.334472  9.588143e-03
3097     27       27-face-382        face             382  0.483364  0.333923  1.401518e-02
3098     27       27-face-383        face             383  0.584552  0.314389  3.315213e-02
3099     27       27-face-384        face             384  0.491165  0.325529  8.366213e-03
3100     27       27-face-385        face             385  0.503627  0.322246  4.396072e-03
3101     27       27-face-386        face             386  0.516071  0.320983  2.918865e-03
3102     27       27-face-387        face             387  0.529270  0.321702  4.141180e-03
3103     27       27-face-388        face             388  0.538119  0.323664  7.354320e-03
3104     27       27-face-389        face             389  0.610096  0.306470  1.037952e-01
3105     27       27-face-390        face             390  0.537612  0.332364  9.013557e-03
3106     27       27-face-391        face             391  0.491536  0.423883 -3.866276e-02
3107     27       27-face-392        face             392  0.471784  0.397527 -4.674618e-02
3108     27       27-face-393        face             393  0.459595  0.420201 -4.683200e-02
3109     27       27-face-394        face             394  0.563707  0.492137  2.760936e-03
3110     27       27-face-395        face             395  0.544230  0.504016 -1.152021e-02
3111     27       27-face-396        face             396  0.495296  0.524178 -3.868816e-02
3112     27       27-face-397        face             397  0.604552  0.473459  6.375994e-02
3113     27       27-face-398        face             398  0.482255  0.329842  1.235859e-02
3114     27       27-face-399        face             399  0.455079  0.354980 -3.404613e-02
3115     27       27-face-400        face             400  0.522348  0.525831 -1.433010e-02
3116     27       27-face-401        face             401  0.618199  0.412181  6.636081e-02
3117     27       27-face-402        face             402  0.477792  0.449785 -3.870909e-02
3118     27       27-face-403        face             403  0.480577  0.452916 -4.246124e-02
3119     27       27-face-404        face             404  0.482962  0.457240 -4.660027e-02
3120     27       27-face-405        face             405  0.485091  0.462906 -4.627203e-02
3121     27       27-face-406        face             406  0.493925  0.479143 -3.877908e-02
3122     27       27-face-407        face             407  0.502253  0.451305 -2.898283e-02
3123     27       27-face-408        face             408  0.505400  0.450448 -2.981340e-02
3124     27       27-face-409        face             409  0.508262  0.449333 -3.024407e-02
3125     27       27-face-410        face             410  0.522590  0.440568 -2.805246e-02
3126     27       27-face-411        face             411  0.580692  0.411684 -1.127706e-03
3127     27       27-face-412        face             412  0.455499  0.344972 -1.881749e-02
3128     27       27-face-413        face             413  0.464210  0.324836  8.716493e-03
3129     27       27-face-414        face             414  0.474557  0.325808  1.183783e-02
3130     27       27-face-415        face             415  0.498868  0.451903 -2.748598e-02
3131     27       27-face-416        face             416  0.588867  0.441604  1.352258e-02
3132     27       27-face-417        face             417  0.448689  0.324764 -7.708640e-03
3133     27       27-face-418        face             418  0.506642  0.491471 -3.441237e-02
3134     27       27-face-419        face             419  0.441750  0.348979 -4.043074e-02
3135     27       27-face-420        face             420  0.468975  0.372327 -3.859818e-02
3136     27       27-face-421        face             421  0.482429  0.498284 -4.106721e-02
3137     27       27-face-422        face             422  0.539087  0.469412 -1.958306e-02
3138     27       27-face-423        face             423  0.506816  0.404089 -2.273900e-02
3139     27       27-face-424        face             424  0.524985  0.482216 -2.699668e-02
3140     27       27-face-425        face             425  0.542215  0.401103 -2.142620e-02
3141     27       27-face-426        face             426  0.522863  0.415585 -2.506441e-02
3142     27       27-face-427        face             427  0.559816  0.420839 -1.578328e-02
3143     27       27-face-428        face             428  0.490419  0.512535 -4.364963e-02
3144     27       27-face-429        face             429  0.481083  0.379249 -3.126675e-02
3145     27       27-face-430        face             430  0.555149  0.478381 -9.900641e-03
3146     27       27-face-431        face             431  0.536547  0.491831 -1.950285e-02
3147     27       27-face-432        face             432  0.548704  0.453803 -1.687153e-02
3148     27       27-face-433        face             433  0.602314  0.426670  2.669119e-02
3149     27       27-face-434        face             434  0.569854  0.455223 -5.018074e-03
3150     27       27-face-435        face             435  0.613965  0.436995  5.581636e-02
3151     27       27-face-436        face             436  0.538287  0.431515 -2.292937e-02
3152     27       27-face-437        face             437  0.467895  0.363019 -2.730250e-02
3153     27       27-face-438        face             438  0.466472  0.392324 -6.369977e-02
3154     27       27-face-439        face             439  0.478490  0.396528 -5.002552e-02
3155     27       27-face-440        face             440  0.456924  0.384009 -7.194062e-02
3156     27       27-face-441        face             441  0.474110  0.313809  3.564894e-03
3157     27       27-face-442        face             442  0.497626  0.304450 -1.718377e-03
3158     27       27-face-443        face             443  0.519719  0.301256 -4.181941e-03
3159     27       27-face-444        face             444  0.539040  0.302548 -1.849700e-03
3160     27       27-face-445        face             445  0.553641  0.307736  4.451850e-03
3161     27       27-face-446        face             446  0.566369  0.329671  2.276686e-02
3162     27       27-face-447        face             447  0.617126  0.359543  7.421628e-02
3163     27       27-face-448        face             448  0.556654  0.346071  1.034146e-02
3164     27       27-face-449        face             449  0.541097  0.349828  3.609039e-03
3165     27       27-face-450        face             450  0.520839  0.350862  4.157487e-04
3166     27       27-face-451        face             451  0.501133  0.349181  9.780109e-04
3167     27       27-face-452        face             452  0.485189  0.345926  4.049915e-03
3168     27       27-face-453        face             453  0.473649  0.342344  5.254083e-03
3169     27       27-face-454        face             454  0.624010  0.362669  1.255000e-01
3170     27       27-face-455        face             455  0.479618  0.400685 -4.329515e-02
3171     27       27-face-456        face             456  0.454778  0.364115 -4.764229e-02
3172     27       27-face-457        face             457  0.453670  0.392501 -7.317447e-02
3173     27       27-face-458        face             458  0.447476  0.399953 -6.708217e-02
3174     27       27-face-459        face             459  0.455141  0.395353 -6.656217e-02
3175     27       27-face-460        face             460  0.476507  0.405178 -3.824219e-02
3176     27       27-face-461        face             461  0.444435  0.400696 -7.072297e-02
3177     27       27-face-462        face             462  0.444838  0.404458 -5.440672e-02
3178     27       27-face-463        face             463  0.472741  0.333331  1.400192e-02
3179     27       27-face-464        face             464  0.463990  0.336264  6.473998e-03
3180     27       27-face-465        face             465  0.458134  0.337874 -3.408347e-03
3181     27       27-face-466        face             466  0.543569  0.325370  1.128019e-02
3182     27       27-face-467        face             467  0.554127  0.318309  1.096242e-02
3183     27    27-left_hand-0   left_hand               0       NaN       NaN           NaN
3184     27    27-left_hand-1   left_hand               1       NaN       NaN           NaN
3185     27    27-left_hand-2   left_hand               2       NaN       NaN           NaN
3186     27    27-left_hand-3   left_hand               3       NaN       NaN           NaN
3187     27    27-left_hand-4   left_hand               4       NaN       NaN           NaN
3188     27    27-left_hand-5   left_hand               5       NaN       NaN           NaN
3189     27    27-left_hand-6   left_hand               6       NaN       NaN           NaN
3190     27    27-left_hand-7   left_hand               7       NaN       NaN           NaN
3191     27    27-left_hand-8   left_hand               8       NaN       NaN           NaN
3192     27    27-left_hand-9   left_hand               9       NaN       NaN           NaN
3193     27   27-left_hand-10   left_hand              10       NaN       NaN           NaN
3194     27   27-left_hand-11   left_hand              11       NaN       NaN           NaN
3195     27   27-left_hand-12   left_hand              12       NaN       NaN           NaN
3196     27   27-left_hand-13   left_hand              13       NaN       NaN           NaN
3197     27   27-left_hand-14   left_hand              14       NaN       NaN           NaN
3198     27   27-left_hand-15   left_hand              15       NaN       NaN           NaN
3199     27   27-left_hand-16   left_hand              16       NaN       NaN           NaN
3200     27   27-left_hand-17   left_hand              17       NaN       NaN           NaN
3201     27   27-left_hand-18   left_hand              18       NaN       NaN           NaN
3202     27   27-left_hand-19   left_hand              19       NaN       NaN           NaN
3203     27   27-left_hand-20   left_hand              20       NaN       NaN           NaN
3204     27         27-pose-0        pose               0  0.424351  0.388782 -1.242904e+00
3205     27         27-pose-1        pose               1  0.472448  0.334132 -1.215289e+00
3206     27         27-pose-2        pose               2  0.504910  0.334523 -1.215514e+00
3207     27         27-pose-3        pose               3  0.534882  0.336313 -1.216559e+00
3208     27         27-pose-4        pose               4  0.389201  0.340273 -1.103204e+00
3209     27         27-pose-5        pose               5  0.366039  0.344696 -1.101685e+00
3210     27         27-pose-6        pose               6  0.342568  0.350077 -1.101802e+00
3211     27         27-pose-7        pose               7  0.598938  0.369449 -7.965607e-01
3212     27         27-pose-8        pose               8  0.343199  0.384112 -3.358964e-01
3213     27         27-pose-9        pose               9  0.501185  0.448693 -1.100198e+00
3214     27        27-pose-10        pose              10  0.386560  0.455159 -9.336465e-01
3215     27        27-pose-11        pose              11  0.848969  0.692384 -6.941859e-01
3216     27        27-pose-12        pose              12  0.217140  0.657186 -1.090257e-02
3217     27        27-pose-13        pose              13  0.960563  0.998936 -7.225102e-01
3218     27        27-pose-14        pose              14 -0.068619  0.861150 -8.254312e-01
3219     27        27-pose-15        pose              15  0.978714  1.341578 -6.592386e-01
3220     27        27-pose-16        pose              16  0.152831  0.506980 -2.137740e+00
3221     27        27-pose-17        pose              17  0.985282  1.449688 -7.510815e-01
3222     27        27-pose-18        pose              18  0.199965  0.401748 -2.405451e+00
3223     27        27-pose-19        pose              19  0.899886  1.438823 -7.924687e-01
3224     27        27-pose-20        pose              20  0.252681  0.393978 -2.190743e+00
3225     27        27-pose-21        pose              21  0.902297  1.404909 -6.876445e-01
3226     27        27-pose-22        pose              22  0.259997  0.446942 -2.113323e+00
3227     27        27-pose-23        pose              23  0.705792  1.350231 -2.992621e-01
3228     27        27-pose-24        pose              24  0.285791  1.382940  3.048071e-01
3229     27        27-pose-25        pose              25  0.666930  1.921407 -1.150685e-01
3230     27        27-pose-26        pose              26  0.259674  1.906838  1.082196e+00
3231     27        27-pose-27        pose              27  0.658396  2.400377  9.893348e-01
3232     27        27-pose-28        pose              28  0.253379  2.383901  2.453115e+00
3233     27        27-pose-29        pose              29  0.676422  2.465832  1.041309e+00
3234     27        27-pose-30        pose              30  0.241081  2.440935  2.580847e+00
3235     27        27-pose-31        pose              31  0.560265  2.553078  2.567412e-02
3236     27        27-pose-32        pose              32  0.289018  2.559647  1.584499e+00
3237     27   27-right_hand-0  right_hand               0  0.085184  0.471400  8.126710e-08
3238     27   27-right_hand-1  right_hand               1  0.107892  0.407306  4.494145e-03
3239     27   27-right_hand-2  right_hand               2  0.170751  0.348794 -1.087792e-02
3240     27   27-right_hand-3  right_hand               3  0.234539  0.317856 -2.986402e-02
3241     27   27-right_hand-4  right_hand               4  0.281764  0.301908 -4.662443e-02
3242     27   27-right_hand-5  right_hand               5  0.165971  0.301049 -3.208210e-02
3243     27   27-right_hand-6  right_hand               6  0.289186  0.304761 -6.495217e-02
3244     27   27-right_hand-7  right_hand               7  0.340034  0.328327 -8.368604e-02
3245     27   27-right_hand-8  right_hand               8  0.366188  0.345770 -9.563942e-02
3246     27   27-right_hand-9  right_hand               9  0.165287  0.329677 -5.427391e-02
3247     27  27-right_hand-10  right_hand              10  0.302086  0.353570 -9.114570e-02
3248     27  27-right_hand-11  right_hand              11  0.285180  0.384832 -1.003441e-01
3249     27  27-right_hand-12  right_hand              12  0.245332  0.393512 -1.047395e-01
3250     27  27-right_hand-13  right_hand              13  0.169778  0.369078 -7.528587e-02
3251     27  27-right_hand-14  right_hand              14  0.295779  0.396382 -1.010172e-01
3252     27  27-right_hand-15  right_hand              15  0.267976  0.420817 -8.964368e-02
3253     27  27-right_hand-16  right_hand              16  0.226900  0.419287 -8.131679e-02
3254     27  27-right_hand-17  right_hand              17  0.176969  0.410940 -9.655257e-02
3255     27  27-right_hand-18  right_hand              18  0.278171  0.431600 -1.068115e-01
3256     27  27-right_hand-19  right_hand              19  0.252128  0.450098 -9.273484e-02
3257     27  27-right_hand-20  right_hand              20  0.212739  0.447265 -8.199976e-02
3258     28         28-face-0        face               0  0.450455  0.434777 -5.376567e-02
3259     28         28-face-1        face               1  0.440752  0.389579 -7.567900e-02
3260     28         28-face-2        face               2  0.446491  0.405233 -4.508571e-02
3261     28         28-face-3        face               3  0.426616  0.357894 -4.591778e-02
3262     28         28-face-4        face               4  0.438523  0.377991 -7.794910e-02
3263     28         28-face-5        face               5  0.437636  0.364951 -6.887450e-02
3264     28         28-face-6        face               6  0.437357  0.334823 -2.150748e-02
3265     28         28-face-7        face               7  0.348737  0.352001  4.991448e-02
3266     28         28-face-8        face               8  0.434937  0.310465 -5.531017e-03
3267     28         28-face-9        face               9  0.432374  0.295417 -3.916506e-03
3268     28        28-face-10        face              10  0.424697  0.239517  2.800840e-02
3269     28        28-face-11        face              11  0.451307  0.439654 -5.313705e-02
3270     28        28-face-12        face              12  0.452483  0.444551 -4.909899e-02
3271     28        28-face-13        face              13  0.453747  0.447844 -4.340598e-02
3272     28        28-face-14        face              14  0.453940  0.448082 -4.353801e-02
3273     28        28-face-15        face              15  0.454470  0.452343 -4.686270e-02
3274     28        28-face-16        face              16  0.455330  0.457645 -5.082663e-02
3275     28        28-face-17        face              17  0.456700  0.463936 -5.011813e-02
3276     28        28-face-18        face              18  0.462618  0.481579 -3.872693e-02
3277     28        28-face-19        face              19  0.443220  0.396811 -6.986821e-02
3278     28        28-face-20        face              20  0.433915  0.399508 -4.988887e-02
3279     28        28-face-21        face              21  0.296801  0.314001  1.388549e-01
3280     28        28-face-22        face              22  0.388457  0.355145  2.782204e-02
3281     28        28-face-23        face              23  0.375857  0.357310  3.060356e-02
3282     28        28-face-24        face              24  0.363270  0.358372  3.650042e-02
3283     28        28-face-25        face              25  0.343860  0.355810  5.154552e-02
3284     28        28-face-26        face              26  0.398483  0.351795  2.758230e-02
3285     28        28-face-27        face              27  0.363309  0.326873  3.046759e-02
3286     28        28-face-28        face              28  0.377972  0.327210  2.845466e-02
3287     28        28-face-29        face              29  0.349798  0.329514  3.651149e-02
3288     28        28-face-30        face              30  0.341544  0.334915  4.296437e-02
3289     28        28-face-31        face              31  0.335668  0.362494  5.774073e-02
3290     28        28-face-32        face              32  0.417880  0.506257 -2.135299e-02
3291     28        28-face-33        face              33  0.343336  0.350733  5.570882e-02
3292     28        28-face-34        face              34  0.301548  0.363253  1.286960e-01
3293     28        28-face-35        face              35  0.320500  0.356375  7.642791e-02
3294     28        28-face-36        face              36  0.382173  0.396944  1.123376e-03
3295     28        28-face-37        face              37  0.434643  0.433425 -4.870841e-02
3296     28        28-face-38        face              38  0.438949  0.445434 -4.470482e-02
3297     28        28-face-39        face              39  0.420593  0.440219 -3.845500e-02
3298     28        28-face-40        face              40  0.411682  0.446967 -2.767056e-02
3299     28        28-face-41        face              41  0.427546  0.447793 -3.723977e-02
3300     28        28-face-42        face              42  0.418410  0.450761 -2.711526e-02
3301     28        28-face-43        face              43  0.400503  0.471390 -1.072235e-02
3302     28        28-face-44        face              44  0.430089  0.390740 -7.288491e-02
3303     28        28-face-45        face              45  0.425885  0.380055 -7.451504e-02
3304     28        28-face-46        face              46  0.320106  0.323366  5.404928e-02
3305     28        28-face-47        face              47  0.404399  0.366207  3.315993e-03
3306     28        28-face-48        face              48  0.403541  0.395860 -3.324359e-02
3307     28        28-face-49        face              49  0.402092  0.390849 -2.762466e-02
3308     28        28-face-50        face              50  0.345111  0.402313  2.535336e-02
3309     28        28-face-51        face              51  0.425741  0.367762 -6.240947e-02
3310     28        28-face-52        face              52  0.346532  0.308178  2.613992e-02
3311     28        28-face-53        face              53  0.330008  0.313530  3.975994e-02
3312     28        28-face-54        face              54  0.304603  0.290921  1.140539e-01
3313     28        28-face-55        face              55  0.404791  0.314443  3.613406e-03
3314     28        28-face-56        face              56  0.391182  0.330788  3.031951e-02
3315     28        28-face-57        face              57  0.388885  0.461687 -2.586185e-03
3316     28        28-face-58        face              58  0.343086  0.469579  1.313227e-01
3317     28        28-face-59        face              59  0.415641  0.401160 -3.100325e-02
3318     28        28-face-60        face              60  0.426917  0.403277 -3.679429e-02
3319     28        28-face-61        face              61  0.402371  0.457314 -5.981904e-03
3320     28        28-face-62        face              62  0.405548  0.456480 -1.104056e-02
3321     28        28-face-63        face              63  0.321711  0.306770  5.027318e-02
3322     28        28-face-64        face              64  0.405357  0.402119 -2.719212e-02
3323     28        28-face-65        face              65  0.370440  0.307985  1.403374e-02
3324     28        28-face-66        face              66  0.365943  0.298887  1.432642e-02
3325     28        28-face-67        face              67  0.349941  0.255220  5.716038e-02
3326     28        28-face-68        face              68  0.314281  0.299604  7.778600e-02
3327     28        28-face-69        face              69  0.360954  0.275333  3.515038e-02
3328     28        28-face-70        face              70  0.311655  0.319876  6.945626e-02
3329     28        28-face-71        face              71  0.304593  0.318458  1.020052e-01
3330     28        28-face-72        face              72  0.436445  0.440132 -4.832281e-02
3331     28        28-face-73        face              73  0.424044  0.444364 -3.882720e-02
3332     28        28-face-74        face              74  0.414896  0.448952 -2.886431e-02
3333     28        28-face-75        face              75  0.419725  0.403228 -2.982311e-02
3334     28        28-face-76        face              76  0.404011  0.456894 -8.732791e-03
3335     28        28-face-77        face              77  0.410413  0.456983 -1.995712e-02
3336     28        28-face-78        face              78  0.407241  0.456026 -1.173952e-02
3337     28        28-face-79        face              79  0.419068  0.394533 -4.929637e-02
3338     28        28-face-80        face              80  0.421219  0.451844 -2.552717e-02
3339     28        28-face-81        face              81  0.430260  0.449847 -3.265324e-02
3340     28        28-face-82        face              82  0.441259  0.448553 -3.932177e-02
3341     28        28-face-83        face              83  0.445524  0.482665 -3.605396e-02
3342     28        28-face-84        face              84  0.441218  0.464286 -4.670951e-02
3343     28        28-face-85        face              85  0.440299  0.458020 -4.696080e-02
3344     28        28-face-86        face              86  0.440361  0.452843 -4.258141e-02
3345     28        28-face-87        face              87  0.441333  0.448718 -3.947346e-02
3346     28        28-face-88        face              88  0.421300  0.451901 -2.559401e-02
3347     28        28-face-89        face              89  0.419450  0.454132 -2.869592e-02
3348     28        28-face-90        face              90  0.417531  0.457053 -3.169281e-02
3349     28        28-face-91        face              91  0.416271  0.460788 -2.958627e-02
3350     28        28-face-92        face              92  0.397390  0.435959 -1.885715e-02
3351     28        28-face-93        face              93  0.315954  0.416990  1.718884e-01
3352     28        28-face-94        face              94  0.444977  0.400693 -5.320352e-02
3353     28        28-face-95        face              95  0.414479  0.453911 -1.751195e-02
3354     28        28-face-96        face              96  0.412496  0.455340 -1.969281e-02
3355     28        28-face-97        face              97  0.430931  0.407361 -3.933118e-02
3356     28        28-face-98        face              98  0.412441  0.409040 -2.060484e-02
3357     28        28-face-99        face              99  0.429109  0.405331 -3.825198e-02
3358     28       28-face-100        face             100  0.391678  0.374862  8.118055e-03
3359     28       28-face-101        face             101  0.371549  0.385051  1.332641e-02
3360     28       28-face-102        face             102  0.401915  0.397067 -2.089234e-02
3361     28       28-face-103        face             103  0.321659  0.270981  8.443987e-02
3362     28       28-face-104        face             104  0.332626  0.284922  5.609440e-02
3363     28       28-face-105        face             105  0.339833  0.299752  3.279388e-02
3364     28       28-face-106        face             106  0.412609  0.476239 -2.059628e-02
3365     28       28-face-107        face             107  0.397524  0.300304  2.379362e-03
3366     28       28-face-108        face             108  0.391647  0.270078  2.021605e-02
3367     28       28-face-109        face             109  0.382929  0.245520  3.751085e-02
3368     28       28-face-110        face             110  0.351499  0.358106  4.442570e-02
3369     28       28-face-111        face             111  0.323610  0.370785  6.570268e-02
3370     28       28-face-112        face             112  0.404663  0.348623  2.953311e-02
3371     28       28-face-113        face             113  0.329575  0.340474  5.739246e-02
3372     28       28-face-114        face             114  0.412188  0.357279 -1.438699e-03
3373     28       28-face-115        face             115  0.409044  0.389051 -4.688728e-02
3374     28       28-face-116        face             116  0.312609  0.380883  8.110379e-02
3375     28       28-face-117        face             117  0.333529  0.376332  4.953496e-02
3376     28       28-face-118        face             118  0.350663  0.377696  3.256359e-02
3377     28       28-face-119        face             119  0.375342  0.373481  2.268777e-02
3378     28       28-face-120        face             120  0.392995  0.367567  1.797267e-02
3379     28       28-face-121        face             121  0.405614  0.361474  1.349792e-02
3380     28       28-face-122        face             122  0.425199  0.339232 -1.442757e-02
3381     28       28-face-123        face             123  0.319378  0.403939  7.043639e-02
3382     28       28-face-124        face             124  0.319526  0.339451  6.686757e-02
3383     28       28-face-125        face             125  0.437041  0.397206 -6.790285e-02
3384     28       28-face-126        face             126  0.405976  0.375729 -5.662771e-03
3385     28       28-face-127        face             127  0.300787  0.366089  1.780151e-01
3386     28       28-face-128        face             128  0.414246  0.354900  1.185221e-02
3387     28       28-face-129        face             129  0.402373  0.399087 -7.279350e-03
3388     28       28-face-130        face             130  0.337533  0.350096  5.874123e-02
3389     28       28-face-131        face             131  0.408035  0.383055 -3.992584e-02
3390     28       28-face-132        face             132  0.328151  0.443135  1.558636e-01
3391     28       28-face-133        face             133  0.403620  0.345881  3.487625e-02
3392     28       28-face-134        face             134  0.416239  0.374066 -5.341798e-02
3393     28       28-face-135        face             135  0.366775  0.488591  4.486439e-02
3394     28       28-face-136        face             136  0.373585  0.502763  6.680945e-02
3395     28       28-face-137        face             137  0.313425  0.410730  1.216305e-01
3396     28       28-face-138        face             138  0.351039  0.475680  6.941866e-02
3397     28       28-face-139        face             139  0.301928  0.339333  1.202724e-01
3398     28       28-face-140        face             140  0.418654  0.518695 -1.609992e-02
3399     28       28-face-141        face             141  0.440118  0.400839 -5.153071e-02
3400     28       28-face-142        face             142  0.396471  0.386123 -1.321684e-03
3401     28       28-face-143        face             143  0.310791  0.359870  9.234613e-02
3402     28       28-face-144        face             144  0.363052  0.352307  3.887266e-02
3403     28       28-face-145        face             145  0.374530  0.351425  3.368451e-02
3404     28       28-face-146        face             146  0.408534  0.459186 -1.746406e-02
3405     28       28-face-147        face             147  0.328152  0.426482  6.692238e-02
3406     28       28-face-148        face             148  0.446837  0.532577 -1.958551e-02
3407     28       28-face-149        face             149  0.408030  0.522298  1.877031e-02
3408     28       28-face-150        face             150  0.392191  0.514637  4.001870e-02
3409     28       28-face-151        face             151  0.428047  0.266393  1.150738e-02
3410     28       28-face-152        face             152  0.475846  0.532278 -2.837782e-02
3411     28       28-face-153        face             153  0.384929  0.349918  3.147494e-02
3412     28       28-face-154        face             154  0.394330  0.347896  3.222780e-02
3413     28       28-face-155        face             155  0.400461  0.346638  3.479743e-02
3414     28       28-face-156        face             156  0.310488  0.338710  8.343606e-02
3415     28       28-face-157        face             157  0.392382  0.344649  3.276067e-02
3416     28       28-face-158        face             158  0.381643  0.345407  3.197488e-02
3417     28       28-face-159        face             159  0.371167  0.346366  3.436804e-02
3418     28       28-face-160        face             160  0.360155  0.347798  3.910438e-02
3419     28       28-face-161        face             161  0.352305  0.349188  4.420546e-02
3420     28       28-face-162        face             162  0.296081  0.337676  1.626825e-01
3421     28       28-face-163        face             163  0.354811  0.352371  4.481859e-02
3422     28       28-face-164        face             164  0.447936  0.414659 -4.456681e-02
3423     28       28-face-165        face             165  0.408030  0.426310 -2.573944e-02
3424     28       28-face-166        face             166  0.414455  0.398597 -3.540878e-02
3425     28       28-face-167        face             167  0.430506  0.417614 -4.109964e-02
3426     28       28-face-168        face             168  0.437090  0.323356 -7.837756e-03
3427     28       28-face-169        face             169  0.383708  0.501242  2.373493e-02
3428     28       28-face-170        face             170  0.400325  0.510136  4.085287e-03
3429     28       28-face-171        face             171  0.442478  0.523935 -3.483071e-02
3430     28       28-face-172        face             172  0.358569  0.489292  9.967957e-02
3431     28       28-face-173        face             173  0.399875  0.345159  3.416008e-02
3432     28       28-face-174        face             174  0.418653  0.356653 -2.233256e-02
3433     28       28-face-175        face             175  0.472537  0.523567 -4.291779e-02
3434     28       28-face-176        face             176  0.425419  0.528579 -2.909924e-03
3435     28       28-face-177        face             177  0.323984  0.434971  1.110581e-01
3436     28       28-face-178        face             178  0.430325  0.449948 -3.281174e-02
3437     28       28-face-179        face             179  0.428487  0.453279 -3.606227e-02
3438     28       28-face-180        face             180  0.427509  0.457458 -3.939128e-02
3439     28       28-face-181        face             181  0.427483  0.463006 -3.850260e-02
3440     28       28-face-182        face             182  0.427518  0.480320 -2.991660e-02
3441     28       28-face-183        face             183  0.411332  0.453741 -1.813822e-02
